ticket_id,customer_email,ticket_status,priority,csat_score,opened_date,channel,agent_team,resolution_hours,first_response_hours,escalation_count
T02557-1,customer2557@demo-ml.example, resolved , critical ,3.2,2026-03-17,phone,platform,41.0,2.0,2
T02558-1,customer2558@demo-ml.example, closed , low ,3.9,2026-03-19,web,success,41.5,2.25,0
T02559-1,customer2559@demo-ml.example, open , medium ,4.6,2026-03-21,email,billing,42.0,2.5,1
T02559-2, CUSTOMER2559@DEMO-ML.EXAMPLE , pending , critical ,3.3,2026-03-22,chat,success,48.5,3.75,2
T02561-1,customer2561@demo-ml.example, resolved , critical ,3.6,2026-03-25,phone,platform,43.0,3.0,0
T02561-1,customer2561@demo-ml.example, resolved , critical ,3.6,2026-03-25,phone,platform,43.0,3.0,0
T02562-1,customer2562@demo-ml.example, closed , low ,4.3,2026-03-27,web,success,43.5,3.25,1
T02562-2, CUSTOMER2562@DEMO-ML.EXAMPLE , open , high ,3.0,2026-03-28,email,platform,50.0,4.5,2
T02562-3,customer2562@demo-ml.example, pending , low ,4.1,2026-03-29,chat,security,8.5,5.75,0
T02563-1,customer2563@demo-ml.example, open , medium ,2.6,2026-03-29,email,billing,44.0,3.5,2
T02564-1,customer2564@demo-ml.example, pending , high ,3.3,2026-03-31,chat,security,44.5,3.75,0
T02566-1,customer2566@demo-ml.example, closed , low ,4.7,2026-01-04,web,success,45.5,4.25,2
T02567-1,customer2567@demo-ml.example, open ,,3.0,2026-01-06,email,billing,46.0,4.5,0
T02568-1,customer2568@demo-ml.example, pending , high ,,2026-01-08,chat,security,46.5,4.75,1
T02568-2, CUSTOMER2568@DEMO-ML.EXAMPLE , resolved , low ,4.8,2026-01-09,phone,billing,5.0,6.0,2
T02569-1,customer2569@demo-ml.example, resolved , critical ,4.4,2026-01-10,phone,platform,47.0,5.0,2
T02569-3,customer2569@demo-ml.example, open , critical ,4.2,2026-01-12,email,billing,12.0,7.5,1
T02571-1,customer2571@demo-ml.example, open , medium ,3.4,2026-01-14,email,billing,48.0,5.5,1
T02571-2, CUSTOMER2571@DEMO-ML.EXAMPLE , pending , critical ,4.5,2026-01-15,chat,success,6.5,6.75,2
T02572-1,customer2572@demo-ml.example, pending , high ,4.1,2026-01-16,chat,security,48.5,5.75,2
T02573-1,customer2573@demo-ml.example, resolved , critical ,4.8,2026-01-18,phone,platform,49.0,6.0,0
T02574-1,customer2574@demo-ml.example, closed , low ,3.1,2026-01-20,web,success,49.5,6.25,1
T02574-1,customer2574@demo-ml.example, closed , low ,3.1,2026-01-20,web,success,49.5,6.25,1
T02574-2, CUSTOMER2574@DEMO-ML.EXAMPLE , open , high ,4.2,2026-01-21,email,platform,8.0,7.5,2
T02576-1,customer2576@demo-ml.example, pending , high ,,2026-01-24,chat,security,50.5,6.75,0
T02576-3,customer2576@demo-ml.example, closed , high ,4.3,2026-01-26,web,success,15.5,9.25,2
T02577-1,customer2577@demo-ml.example, resolved , critical ,2.8,2026-01-26,phone,platform,51.0,7.0,1
T02577-2, CUSTOMER2577@DEMO-ML.EXAMPLE , closed , medium ,3.9,2026-01-27,web,security,9.5,8.25,2
T02578-1,customer2578@demo-ml.example, closed , low ,3.5,2026-01-28,web,success,51.5,7.25,2
T02579-1,customer2579@demo-ml.example, open , medium ,4.2,2026-01-30,email,billing,4.0,7.5,0
T02581-1,customer2581@demo-ml.example, resolved , critical ,3.2,2026-02-03,phone,platform,5.0,8.0,2
T02582-1,customer2582@demo-ml.example, closed , low ,3.9,2026-02-05,web,success,5.5,8.25,0
T02583-1,customer2583@demo-ml.example, open , medium ,4.6,2026-02-07,email,billing,6.0,8.5,1
T02583-2, CUSTOMER2583@DEMO-ML.EXAMPLE , pending , critical ,3.3,2026-02-08,chat,success,12.5,0.75,2
T02583-3,customer2583@demo-ml.example, resolved , medium ,4.4,2026-02-09,phone,platform,19.0,2.0,0
T02584-1,customer2584@demo-ml.example,,,,2026-02-09,chat,security,6.5,8.75,2
T02586-1,customer2586@demo-ml.example, closed , low ,4.3,2026-02-13,web,success,7.5,9.25,1
T02586-2, CUSTOMER2586@DEMO-ML.EXAMPLE , open , high ,3.0,2026-02-14,email,platform,14.0,1.5,2
T02587-1,customer2587@demo-ml.example, open , medium ,2.6,2026-02-15,email,billing,8.0,0.5,2
T02587-1,customer2587@demo-ml.example, open , medium ,2.6,2026-02-15,email,billing,8.0,0.5,2
T02588-1,customer2588@demo-ml.example, pending , high ,3.3,2026-02-17,chat,security,8.5,0.75,0
T02589-1,customer2589@demo-ml.example, resolved , critical ,4.0,2026-02-19,phone,platform,9.0,1.0,1
T02589-2, CUSTOMER2589@DEMO-ML.EXAMPLE , closed , medium ,2.7,2026-02-20,web,security,15.5,2.25,2
T02591-1,customer2591@demo-ml.example, open , medium ,3.0,2026-02-23,email,billing,10.0,1.5,0
T02592-1,customer2592@demo-ml.example, pending , high ,,2026-02-25,chat,security,10.5,1.75,1
T02592-2, CUSTOMER2592@DEMO-ML.EXAMPLE , resolved , low ,4.8,2026-02-26,phone,billing,17.0,3.0,2
T02593-1,customer2593@demo-ml.example, resolved , critical ,4.4,2026-02-27,phone,platform,11.0,2.0,2
T02594-1,customer2594@demo-ml.example, closed , low ,2.7,2026-03-01,web,success,11.5,2.25,0
T02596-1,customer2596@demo-ml.example, pending , high ,4.1,2026-03-05,chat,security,12.5,2.75,2
T02597-1,customer2597@demo-ml.example, resolved , critical ,4.8,2026-03-07,phone,platform,13.0,3.0,0
T02597-3,customer2597@demo-ml.example, open , critical ,4.6,2026-03-09,email,billing,26.0,5.5,2
T02598-1,customer2598@demo-ml.example, closed , low ,3.1,2026-03-09,web,success,13.5,3.25,1
T02598-2, CUSTOMER2598@DEMO-ML.EXAMPLE , open , high ,4.2,2026-03-10,email,platform,20.0,4.5,2
T02599-1,customer2599@demo-ml.example, open , medium ,3.8,2026-03-11,email,billing,14.0,3.5,2
T02601-1,customer2601@demo-ml.example, resolved ,,2.8,2026-03-15,phone,platform,15.0,4.0,1
T02601-2, CUSTOMER2601@DEMO-ML.EXAMPLE , closed , medium ,3.9,2026-03-16,web,security,21.5,5.25,2
T02602-1,customer2602@demo-ml.example, closed , low ,3.5,2026-03-17,web,success,15.5,4.25,2
T02603-1,customer2603@demo-ml.example,, medium ,4.2,2026-03-19,email,billing,16.0,4.5,0
T02604-1,customer2604@demo-ml.example, pending , high ,4.9,2026-03-21,chat,security,16.5,4.75,1
T02604-2, CUSTOMER2604@DEMO-ML.EXAMPLE , resolved , low ,3.6,2026-03-22,phone,billing,23.0,6.0,2
T02604-3,customer2604@demo-ml.example, closed , high ,4.7,2026-03-23,web,success,29.5,7.25,0
T02606-1,customer2606@demo-ml.example, closed , low ,3.9,2026-03-25,web,success,17.5,5.25,0
T02607-1,customer2607@demo-ml.example, open , medium ,4.6,2026-03-27,email,billing,18.0,5.5,1
T02607-2, CUSTOMER2607@DEMO-ML.EXAMPLE , pending , critical ,3.3,2026-03-28,chat,success,24.5,6.75,2
T02608-1,customer2608@demo-ml.example, pending , high ,,2026-03-29,chat,security,18.5,5.75,2
T02609-1,customer2609@demo-ml.example, resolved , critical ,3.6,2026-03-31,phone,platform,19.0,6.0,0
T02611-1,customer2611@demo-ml.example, open , medium ,2.6,2026-01-04,email,billing,20.0,6.5,2
T02611-3,customer2611@demo-ml.example, resolved , medium ,4.8,2026-01-06,phone,platform,33.0,9.0,1
T02612-1,customer2612@demo-ml.example, pending , high ,3.3,2026-01-06,chat,security,20.5,6.75,0
T02613-1,customer2613@demo-ml.example, resolved , critical ,4.0,2026-01-08,phone,platform,21.0,7.0,1
T02613-1,customer2613@demo-ml.example, resolved , critical ,4.0,2026-01-08,phone,platform,21.0,7.0,1
T02613-2, CUSTOMER2613@DEMO-ML.EXAMPLE , closed , medium ,2.7,2026-01-09,web,security,27.5,8.25,2
T02614-1,customer2614@demo-ml.example, closed , low ,4.7,2026-01-10,web,success,21.5,7.25,2
T02616-1,customer2616@demo-ml.example, pending , high ,,2026-01-14,chat,security,22.5,7.75,1
T02616-2, CUSTOMER2616@DEMO-ML.EXAMPLE , resolved , low ,4.8,2026-01-15,phone,billing,29.0,9.0,2
T02617-1,customer2617@demo-ml.example, resolved , critical ,4.4,2026-01-16,phone,platform,23.0,8.0,2
T02618-1,customer2618@demo-ml.example, closed ,,2.7,2026-01-18,web,success,23.5,8.25,0
T02618-3,customer2618@demo-ml.example, pending , low ,4.9,2026-01-20,chat,security,36.5,1.75,2
T02619-1,customer2619@demo-ml.example, open , medium ,3.4,2026-01-20,email,billing,24.0,8.5,1
T02619-2, CUSTOMER2619@DEMO-ML.EXAMPLE , pending , critical ,4.5,2026-01-21,chat,success,30.5,0.75,2
T02621-1,customer2621@demo-ml.example, resolved , critical ,4.8,2026-01-24,phone,platform,25.0,9.0,0
T02622-1,customer2622@demo-ml.example,, low ,3.1,2026-01-26,web,success,25.5,9.25,1
T02622-2, CUSTOMER2622@DEMO-ML.EXAMPLE , open , high ,4.2,2026-01-27,email,platform,32.0,1.5,2
T02623-1,customer2623@demo-ml.example, open , medium ,3.8,2026-01-28,email,billing,26.0,0.5,2
T02624-1,customer2624@demo-ml.example, pending , high ,,2026-01-30,chat,security,26.5,0.75,0
T02626-1,customer2626@demo-ml.example, closed , low ,3.5,2026-02-03,web,success,27.5,1.25,2
T02626-1,customer2626@demo-ml.example, closed , low ,3.5,2026-02-03,web,success,27.5,1.25,2
T02627-1,customer2627@demo-ml.example, open , medium ,4.2,2026-02-05,email,billing,28.0,1.5,0
T02628-1,customer2628@demo-ml.example, pending , high ,4.9,2026-02-07,chat,security,28.5,1.75,1
T02628-2, CUSTOMER2628@DEMO-ML.EXAMPLE , resolved , low ,3.6,2026-02-08,phone,billing,35.0,3.0,2
T02629-1,customer2629@demo-ml.example, resolved , critical ,3.2,2026-02-09,phone,platform,29.0,2.0,2
T02631-1,customer2631@demo-ml.example, open , medium ,4.6,2026-02-13,email,billing,30.0,2.5,1
T02631-2, CUSTOMER2631@DEMO-ML.EXAMPLE , pending , critical ,3.3,2026-02-14,chat,success,36.5,3.75,2
T02632-1,customer2632@demo-ml.example, pending , high ,,2026-02-15,chat,security,30.5,2.75,2
T02632-3,customer2632@demo-ml.example, closed , high ,2.7,2026-02-17,web,success,43.5,5.25,1
T02633-1,customer2633@demo-ml.example, resolved , critical ,3.6,2026-02-17,phone,platform,31.0,3.0,0
T02634-1,customer2634@demo-ml.example, closed , low ,4.3,2026-02-19,web,success,31.5,3.25,1
T02634-2, CUSTOMER2634@DEMO-ML.EXAMPLE , open , high ,3.0,2026-02-20,email,platform,38.0,4.5,2
T02636-1,customer2636@demo-ml.example, pending , high ,3.3,2026-02-23,chat,security,32.5,3.75,0
T02637-1,customer2637@demo-ml.example, resolved , critical ,4.0,2026-02-25,phone,platform,33.0,4.0,1
T02637-2, CUSTOMER2637@DEMO-ML.EXAMPLE , closed , medium ,2.7,2026-02-26,web,security,39.5,5.25,2
T02638-1,customer2638@demo-ml.example, closed , low ,4.7,2026-02-27,web,success,33.5,4.25,2
T02639-1,customer2639@demo-ml.example, open , medium ,3.0,2026-03-01,email,billing,34.0,4.5,0
T02639-1,customer2639@demo-ml.example, open , medium ,3.0,2026-03-01,email,billing,34.0,4.5,0
T02639-3,customer2639@demo-ml.example, resolved , medium ,2.8,2026-03-03,phone,platform,47.0,7.0,2
T02641-1,customer2641@demo-ml.example,, critical ,4.4,2026-03-05,phone,platform,35.0,5.0,2
T02642-1,customer2642@demo-ml.example, closed , low ,2.7,2026-03-07,web,success,35.5,5.25,0
T02643-1,customer2643@demo-ml.example, open , medium ,3.4,2026-03-09,email,billing,36.0,5.5,1
T02643-2, CUSTOMER2643@DEMO-ML.EXAMPLE , pending , critical ,4.5,2026-03-10,chat,success,42.5,6.75,2
T02644-1,customer2644@demo-ml.example, pending , high ,4.1,2026-03-11,chat,security,36.5,5.75,2
T02646-1,customer2646@demo-ml.example, closed , low ,3.1,2026-03-15,web,success,37.5,6.25,1
T02646-2, CUSTOMER2646@DEMO-ML.EXAMPLE , open , high ,4.2,2026-03-16,email,platform,44.0,7.5,2
T02646-3,customer2646@demo-ml.example, pending , low ,2.9,2026-03-17,chat,security,50.5,8.75,0
T02647-1,customer2647@demo-ml.example, open , medium ,3.8,2026-03-17,email,billing,38.0,6.5,2
T02648-1,customer2648@demo-ml.example, pending , high ,,2026-03-19,chat,security,38.5,6.75,0
T02649-1,customer2649@demo-ml.example, resolved , critical ,2.8,2026-03-21,phone,platform,39.0,7.0,1
T02649-2, CUSTOMER2649@DEMO-ML.EXAMPLE , closed , medium ,3.9,2026-03-22,web,security,45.5,8.25,2
T02651-1,customer2651@demo-ml.example, open , medium ,4.2,2026-03-25,email,billing,40.0,7.5,0
T02652-1,customer2652@demo-ml.example, pending ,,4.9,2026-03-27,chat,security,40.5,7.75,1
T02652-1,customer2652@demo-ml.example, pending ,,4.9,2026-03-27,chat,security,40.5,7.75,1
T02652-2, CUSTOMER2652@DEMO-ML.EXAMPLE , resolved , low ,3.6,2026-03-28,phone,billing,47.0,9.0,2
T02653-1,customer2653@demo-ml.example, resolved , critical ,3.2,2026-03-29,phone,platform,41.0,8.0,2
T02653-3,customer2653@demo-ml.example, open , critical ,3.0,2026-03-31,email,billing,6.0,1.5,1
T02654-1,customer2654@demo-ml.example, closed , low ,3.9,2026-03-31,web,success,41.5,8.25,0
T02656-1,customer2656@demo-ml.example, pending , high ,,2026-01-04,chat,security,42.5,8.75,2
T02657-1,customer2657@demo-ml.example, resolved , critical ,3.6,2026-01-06,phone,platform,43.0,9.0,0
T02658-1,customer2658@demo-ml.example, closed , low ,4.3,2026-01-08,web,success,43.5,9.25,1
T02658-2, CUSTOMER2658@DEMO-ML.EXAMPLE , open , high ,3.0,2026-01-09,email,platform,50.0,1.5,2
T02659-1,customer2659@demo-ml.example, open , medium ,2.6,2026-01-10,email,billing,44.0,0.5,2
T02661-1,customer2661@demo-ml.example, resolved , critical ,4.0,2026-01-14,phone,platform,45.0,1.0,1
T02661-2, CUSTOMER2661@DEMO-ML.EXAMPLE , closed , medium ,2.7,2026-01-15,web,security,51.5,2.25,2
T02662-1,customer2662@demo-ml.example, closed , low ,4.7,2026-01-16,web,success,45.5,1.25,2
T02663-1,customer2663@demo-ml.example, open , medium ,3.0,2026-01-18,email,billing,46.0,1.5,0
T02664-1,customer2664@demo-ml.example, pending , high ,,2026-01-20,chat,security,46.5,1.75,1
T02664-2, CUSTOMER2664@DEMO-ML.EXAMPLE , resolved , low ,4.8,2026-01-21,phone,billing,5.0,3.0,2
T02666-1,customer2666@demo-ml.example, closed , low ,2.7,2026-01-24,web,success,47.5,2.25,0
T02667-1,customer2667@demo-ml.example, open , medium ,3.4,2026-01-26,email,billing,48.0,2.5,1
T02667-2, CUSTOMER2667@DEMO-ML.EXAMPLE , pending , critical ,4.5,2026-01-27,chat,success,6.5,3.75,2
T02667-3,customer2667@demo-ml.example, resolved , medium ,3.2,2026-01-28,phone,platform,13.0,5.0,0
T02668-1,customer2668@demo-ml.example, pending , high ,4.1,2026-01-28,chat,security,48.5,2.75,2
T02669-1,customer2669@demo-ml.example, resolved ,,4.8,2026-01-30,phone,platform,49.0,3.0,0
T02671-1,customer2671@demo-ml.example, open , medium ,3.8,2026-02-03,email,billing,50.0,3.5,2
T02672-1,customer2672@demo-ml.example, pending , high ,,2026-02-05,chat,security,50.5,3.75,0
T02673-1,customer2673@demo-ml.example, resolved , critical ,2.8,2026-02-07,phone,platform,51.0,4.0,1
T02673-2, CUSTOMER2673@DEMO-ML.EXAMPLE , closed , medium ,3.9,2026-02-08,web,security,9.5,5.25,2
T02674-1,customer2674@demo-ml.example, closed , low ,3.5,2026-02-09,web,success,51.5,4.25,2
T02674-3,customer2674@demo-ml.example, pending , low ,3.3,2026-02-11,chat,security,16.5,6.75,1
T02676-1,customer2676@demo-ml.example, pending , high ,4.9,2026-02-13,chat,security,4.5,4.75,1
T02676-2, CUSTOMER2676@DEMO-ML.EXAMPLE , resolved , low ,3.6,2026-02-14,phone,billing,11.0,6.0,2
T02677-1,customer2677@demo-ml.example, resolved , critical ,3.2,2026-02-15,phone,platform,5.0,5.0,2
T02678-1,customer2678@demo-ml.example, closed , low ,3.9,2026-02-17,web,success,5.5,5.25,0
T02678-1,customer2678@demo-ml.example, closed , low ,3.9,2026-02-17,web,success,5.5,5.25,0
T02679-1,customer2679@demo-ml.example,, medium ,4.6,2026-02-19,email,billing,6.0,5.5,1
T02679-2, CUSTOMER2679@DEMO-ML.EXAMPLE , pending , critical ,3.3,2026-02-20,chat,success,12.5,6.75,2
T02681-1,customer2681@demo-ml.example, resolved , critical ,3.6,2026-02-23,phone,platform,7.0,6.0,0
T02681-3,customer2681@demo-ml.example, open , critical ,3.4,2026-02-25,email,billing,20.0,8.5,2
T02682-1,customer2682@demo-ml.example, closed , low ,4.3,2026-02-25,web,success,7.5,6.25,1
T02682-2, CUSTOMER2682@DEMO-ML.EXAMPLE , open , high ,3.0,2026-02-26,email,platform,14.0,7.5,2
T02683-1,customer2683@demo-ml.example, open , medium ,2.6,2026-02-27,email,billing,8.0,6.5,2
T02684-1,customer2684@demo-ml.example, pending , high ,3.3,2026-03-01,chat,security,8.5,6.75,0
T02686-1,customer2686@demo-ml.example, closed ,,4.7,2026-03-05,web,success,9.5,7.25,2
T02687-1,customer2687@demo-ml.example, open , medium ,3.0,2026-03-07,email,billing,10.0,7.5,0
T02688-1,customer2688@demo-ml.example, pending , high ,,2026-03-09,chat,security,10.5,7.75,1
T02688-2, CUSTOMER2688@DEMO-ML.EXAMPLE , resolved , low ,4.8,2026-03-10,phone,billing,17.0,9.0,2
T02688-3,customer2688@demo-ml.example, closed , high ,3.5,2026-03-11,web,success,23.5,1.25,0
T02689-1,customer2689@demo-ml.example, resolved , critical ,4.4,2026-03-11,phone,platform,11.0,8.0,2
T02691-1,customer2691@demo-ml.example, open , medium ,3.4,2026-03-15,email,billing,12.0,8.5,1
T02691-1,customer2691@demo-ml.example, open , medium ,3.4,2026-03-15,email,billing,12.0,8.5,1
T02691-2, CUSTOMER2691@DEMO-ML.EXAMPLE , pending , critical ,4.5,2026-03-16,chat,success,18.5,0.75,2
T02692-1,customer2692@demo-ml.example, pending , high ,4.1,2026-03-17,chat,security,12.5,8.75,2
T02693-1,customer2693@demo-ml.example, resolved , critical ,4.8,2026-03-19,phone,platform,13.0,9.0,0
T02694-1,customer2694@demo-ml.example, closed , low ,3.1,2026-03-21,web,success,13.5,9.25,1
T02694-2, CUSTOMER2694@DEMO-ML.EXAMPLE , open , high ,4.2,2026-03-22,email,platform,20.0,1.5,2
T02696-1,customer2696@demo-ml.example, pending , high ,,2026-03-25,chat,security,14.5,0.75,0
T02697-1,customer2697@demo-ml.example, resolved , critical ,2.8,2026-03-27,phone,platform,15.0,1.0,1
T02697-2, CUSTOMER2697@DEMO-ML.EXAMPLE , closed , medium ,3.9,2026-03-28,web,security,21.5,2.25,2
T02698-1,customer2698@demo-ml.example,, low ,3.5,2026-03-29,web,success,15.5,1.25,2
T02699-1,customer2699@demo-ml.example, open , medium ,4.2,2026-03-31,email,billing,16.0,1.5,0
T02701-1,customer2701@demo-ml.example, resolved , critical ,3.2,2026-01-04,phone,platform,17.0,2.0,2
T02702-1,customer2702@demo-ml.example, closed , low ,3.9,2026-01-06,web,success,17.5,2.25,0
T02702-3,customer2702@demo-ml.example, pending , low ,3.7,2026-01-08,chat,security,30.5,4.75,2
T02703-1,customer2703@demo-ml.example, open ,,4.6,2026-01-08,email,billing,18.0,2.5,1
T02703-2, CUSTOMER2703@DEMO-ML.EXAMPLE , pending , critical ,3.3,2026-01-09,chat,success,24.5,3.75,2
T02704-1,customer2704@demo-ml.example, pending , high ,,2026-01-10,chat,security,18.5,2.75,2
T02704-1,customer2704@demo-ml.example, pending , high ,,2026-01-10,chat,security,18.5,2.75,2
T02706-1,customer2706@demo-ml.example, closed , low ,4.3,2026-01-14,web,success,19.5,3.25,1
T02706-2, CUSTOMER2706@DEMO-ML.EXAMPLE , open , high ,3.0,2026-01-15,email,platform,26.0,4.5,2
T02707-1,customer2707@demo-ml.example, open , medium ,2.6,2026-01-16,email,billing,20.0,3.5,2
T02708-1,customer2708@demo-ml.example, pending , high ,3.3,2026-01-18,chat,security,20.5,3.75,0
T02709-1,customer2709@demo-ml.example, resolved , critical ,4.0,2026-01-20,phone,platform,21.0,4.0,1
T02709-2, CUSTOMER2709@DEMO-ML.EXAMPLE , closed , medium ,2.7,2026-01-21,web,security,27.5,5.25,2
T02709-3,customer2709@demo-ml.example, open , critical ,3.8,2026-01-22,email,billing,34.0,6.5,0
T02711-1,customer2711@demo-ml.example, open , medium ,3.0,2026-01-24,email,billing,22.0,4.5,0
T02712-1,customer2712@demo-ml.example, pending , high ,,2026-01-26,chat,security,22.5,4.75,1
T02712-2, CUSTOMER2712@DEMO-ML.EXAMPLE , resolved , low ,4.8,2026-01-27,phone,billing,29.0,6.0,2
T02713-1,customer2713@demo-ml.example, resolved , critical ,4.4,2026-01-28,phone,platform,23.0,5.0,2
T02714-1,customer2714@demo-ml.example, closed , low ,2.7,2026-01-30,web,success,23.5,5.25,0
T02716-1,customer2716@demo-ml.example, pending , high ,4.1,2026-02-03,chat,security,24.5,5.75,2
T02716-3,customer2716@demo-ml.example, closed , high ,3.9,2026-02-05,web,success,37.5,8.25,1
T02717-1,customer2717@demo-ml.example,, critical ,4.8,2026-02-05,phone,platform,25.0,6.0,0
T02717-1,customer2717@demo-ml.example,, critical ,4.8,2026-02-05,phone,platform,25.0,6.0,0
T02718-1,customer2718@demo-ml.example, closed , low ,3.1,2026-02-07,web,success,25.5,6.25,1
T02718-2, CUSTOMER2718@DEMO-ML.EXAMPLE , open , high ,4.2,2026-02-08,email,platform,32.0,7.5,2
T02719-1,customer2719@demo-ml.example, open , medium ,3.8,2026-02-09,email,billing,26.0,6.5,2
T02721-1,customer2721@demo-ml.example, resolved , critical ,2.8,2026-02-13,phone,platform,27.0,7.0,1
T02721-2, CUSTOMER2721@DEMO-ML.EXAMPLE , closed , medium ,3.9,2026-02-14,web,security,33.5,8.25,2
T02722-1,customer2722@demo-ml.example, closed , low ,3.5,2026-02-15,web,success,27.5,7.25,2
T02723-1,customer2723@demo-ml.example, open , medium ,4.2,2026-02-17,email,billing,28.0,7.5,0
T02723-3,customer2723@demo-ml.example, resolved , medium ,4.0,2026-02-19,phone,platform,41.0,1.0,2
T02724-1,customer2724@demo-ml.example, pending , high ,4.9,2026-02-19,chat,security,28.5,7.75,1
